,Unnamed: 0,제목,작성 날짜,활동처명,활동내용,활동 지역,활동 기간,모집 시작일,모집 마감일,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회
37,38, [CJ그룹] 대학생봉사단 2기 모집 (~8/12),20180811,CJ나눔재단,"창의학교:문화/예술 교육멘토링(초등학생 대상),주1회2.5시간 공부방 방문 교육진행(총12회), 12월 말 창의학교 스테이지 준비인성학교: 9~12월 프로그램 기획/운영 준비 회의 및 활동(월2회)및CJ도너스캠프 아우름 프로젝트 연계 프로그램 개발/운영, 10월 말 가족인성학교 참여기자단:창의학교,인성학교 활동 현장 취재 및 월별 컨텐츠 제작 및 발행","창의학교:전국 도너스캠프 공부방(주로 수도권,창의학교 전남 제외)인성학교: CJ인재원,인생학교 서울,캠프 지역 기자단: CJ인재원,각 촬영 지역"," 8/24 ~ 8/27(발대식,입문교육) 9~12월(봉사단 활동)",20180811.0,20180812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
38,39," 서초 4차산업 가족체험 페스티벌 ""밝은 미래를 꿈꾸다"" 자원봉사자 모집(~8/29)",20180810,서초구구립 방배유스센터,"봉사활동 사전교육 실시 (8/30)페스티벌(9/1) 자원봉사 무대 및 객석 관리 보조 체험부스 보조진행 가족놀이존 안내 및 안전 관리 운영본부/공연팀 대기실 관리 행사장 주변 홍보 및 안내, 환경관리 , 안전관리",서초구,"8/30(목) 15:00~17:00, 방배유스센터 4층 강당  사전교육 OT9/1(토) 09:00~18:00, 서초문화예술공원  행사일",20180810.0,20180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,40, [CJ그룹] CJ도너스캠프 대학생봉사단 2기 모집(~8/12),20180810,CJ나눔재단," 창의학교 : 문화/예술 교육멘토링(초등학생 대상), 주 1회 2.5시간 공부방 방문 교육진행(총 12회), 12월 말 창의학교 스테이지 준비 인성학교 : 9~12월 프로그램 기획/운영 준비 회의 및 활동(월 2회) 및 CJ도너스캠프 아우름 프로젝트 연계 프로그램 개발/운영, 10월 말 가족인성학교 참여  기자단 : 창의학교, 인성학교 활동 현장 취재 및 월별 컨텐츠 제작 및 발행"," 창의학교 : 전국 도너스캠프 공부방(주로 수도권, 창의학교 전남 제외) 인성학교 : CJ 인재원, 인생학교 서울, 캠프 지역 기자단 : CJ 인재원, 각 촬영 지역"," 8/24 ~ 8/27(발대식, 입문교육) 9~12월(봉사단 활동)",20180810.0,20180812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,41, 즐거운 봉사하러 가즈아! 남서로타랙트(8/1~8/15),20180810,국제로타리 3640지구 남서 로타랙트,"안녕하세요! 저희는 20세부터 만31세까지 남녀 누구나 함께 봉사활동을 하며 친목을 다지는 봉사 동아리, 남서 로타랙트입니다^^로타랙트는 국제 로타리 클럽의 후원을 받는 국제봉사단체인데요. 로타리 클럽은 한국에 17개의 지구가 있으며저희 '남서 로타랙트'는 그 중 서울 3640 지구에 속해있는 서울 남서 로타리 클럽의 후원을 받고 있습니다.현재는 서울시 강동구 암사동에 위치한 암사 재활원 이라는 중증 장애인 시설에서귀여운 아이들과 함께 놀이활동, 식사보조, 청소와 같은 봉사활동을 한 달에 한 번정기적으로 하고 있답니다ㅎㅎ또 서울 3640지구에는 저희 남서 로타랙트 클럽 말고도 9개의 클럽이 더 있어서다양한 종류의 봉사활동을 연합해서 함께 하고 있습니다^^정기 봉사활동장소: 서울시 강동구 암사동 암사재활원 센터(암사역 1번출구)시간: 매달 넷째 주 일요일 오전 10시 ~ 오후 1시봉사활동내용: 중증 장애를 가진 어린 아이들과 놀이 활동, 식사 보조, 청소장소: 서울특별시 영등포구 영등포동 3가 6번지, 영등포시장 지하쇼핑센터 1번출구시간: 매달 셋째 주 토요일 오전 10시 ~ 오후 2시봉사활동내용 : 독거노인분들을 대상으로 배식, 주방보조, 설거지, 테이블 세팅 등의 봉사지구 연합 봉사활동정기적으로 '생명사랑밤길걷기(범국민 자살예방 캠페인)', 사랑나눔 연탄봉사활동, 김장봉사활동 등다양한 연합 봉사를 진행하고 있습니다.타 클럽 봉사 교류 활동3640지구 내 10개의 클럽과 봉사활동 교류를 활발히 펼치고 있습니다.친목 활동 및 행사매년 3640지구 내 로타랙트 인들과 화합, 친목을 위해 '지구대회'라는 행사를 진행하고 있으며그 밖에도 MT, 번개, APRRC(해외 로타랙트 교류 행사), RYLA(리더십 연수 프로그램) 등행사를 통해 다양한 사람들과의 인맥을 넓힐 수 있습니다.",서울,2018년 8월 26일(일)부터(이 날 정기 봉사활동이 예정되어 있습니다),20180801.0,20180815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,42, ㈜두산 장애 청소년 생활체육 프로그램 '우리두리' 2학기 봉사단 모집(~8/17),20180810,㈜두산," 8~11월, 평일 월1회, 1회 90~120분특수학교/특수학급에서 체육활동보조 장애 청소년과 (주)두산 임직원&대학생 봉사자가 함께하는티볼 운동회(10월 예정) 장애인식개선교육 및 활동O.T, 학기말 봉사활동 평가회의 등  * 자세한 활동일정은 네이버 포스트에 공지되어 있습니다.(http://post.naver.com/monologue_90)  * 오리엔테이션 일정 서울&인천 : 8.24(금) 전북 : 8.31(금) 창원 : 9.7 (금)", 서울/인천/전북 익산/경남 창원의 특수학교 혹은 특수학급," 8월 ~ 11월 (총 8개월), 월 1회 자세한 활동일정은 네이버 포스트에 공지되어있습니다(http://post.naver.com/monologue_90)",20180810.0,20180817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,43, [대학문화네트워크] 제17회 대학로문화축제 자원활동가 모집 (~8/24),20180810,[대학문화네트워크] 제17회 대학로문화축제 자원활동가 모집,"축제 운영 지원 및 진행 스태프, 온라인 서포터즈",서울 종로구 대학로,"9/1(토), 29~30(토,일) / SNS기자단의 경우 9월 한 달",20180810.0,20180824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,44," 아름다운가게 종로책방, 세종로책방(광화문) 2학기 정기 자원봉사자 모집 (~9.2)",20180809,아름다운가게 책방, 기증품(책/음반) 관리 책방 매장 운영 도서 문화 관련캠페인,"1. 아름다운가게 종로책방: 서울 1호선 종각역 4번출구 스타벅스 종각점 지하 1층 / 종로구 종로 64 백합빌딩 b12. 아름다운가게 세종로(광화문)책방: 광화문역, 세종문화회관 바로 옆 / 종로구 세종대로 189 세종로공원 지하 1층",1. 종로책방: 18년 9월 3일 ~ 12월31일2. 세종로(광화문)책방: 18년 9월 3일 ~ 12월23일* 활동기간 종료 후다음 기수(겨울방학)연장 활동 가능.(본인 선택)* 연장 활동 시스케줄(요일/시간 변경 가능),20180809.0,20180902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,45, 즐거운 봉사하러 가즈아! 남서로타랙트(8/1~8/15),20180809,국제로타리 3640지구 남서 로타랙트,"안녕하세요! 저희는 20세부터 만31세까지 남녀 누구나 함께 봉사활동을 하며 친목을 다지는 봉사 동아리, 남서 로타랙트입니다^^로타랙트는 국제 로타리 클럽의 후원을 받는 국제봉사단체인데요. 로타리 클럽은 한국에 17개의 지구가 있으며저희 '남서 로타랙트'는 그 중 서울 3640 지구에 속해있는 서울 남서 로타리 클럽의 후원을 받고 있습니다.현재는 서울시 강동구 암사동에 위치한 암사 재활원 이라는 중증 장애인 시설에서귀여운 아이들과 함께 놀이활동, 식사보조, 청소와 같은 봉사활동을 한 달에 한 번정기적으로 하고 있답니다ㅎㅎ또 서울 3640지구에는 저희 남서 로타랙트 클럽 말고도 9개의 클럽이 더 있어서다양한 종류의 봉사활동을 연합해서 함께 하고 있습니다^^정기 봉사활동장소: 서울시 강동구 암사동 암사재활원 센터(암사역 1번출구)시간: 매달 넷째 주 일요일 오전 10시 ~ 오후 1시봉사활동내용: 중증 장애를 가진 어린 아이들과 놀이 활동, 식사 보조, 청소장소: 서울특별시 영등포구 영등포동 3가 6번지, 영등포시장 지하쇼핑센터 1번출구시간: 매달 셋째 주 토요일 오전 10시 ~ 오후 2시봉사활동내용 : 독거노인분들을 대상으로 배식, 주방보조, 설거지, 테이블 세팅 등의 봉사지구 연합 봉사활동정기적으로 '생명사랑밤길걷기(범국민 자살예방 캠페인)', 사랑나눔 연탄봉사활동, 김장봉사활동 등다양한 연합 봉사를 진행하고 있습니다.타 클럽 봉사 교류 활동3640지구 내 10개의 클럽과 봉사활동 교류를 활발히 펼치고 있습니다.친목 활동 및 행사매년 3640지구 내 로타랙트 인들과 화합, 친목을 위해 '지구대회'라는 행사를 진행하고 있으며그 밖에도 MT, 번개, APRRC(해외 로타랙트 교류 행사), RYLA(리더십 연수 프로그램) 등행사를 통해 다양한 사람들과의 인맥을 넓힐 수 있습니다.",서울,2018년 8월 26일(일)부터(이 날 정기 봉사활동이 예정되어 있습니다),20180801.0,20180815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,46, 제 10회 DMZ국제다큐영화제 자원활동가 大모집! 마감임박!(~8/14),20180809,DMZ국제다큐영화제,영화제 현장 및 사무국에서 영화제 기간 동안 영화제의 운영과 기획을 지원할 자원활동가 여러분들을 모집합니다 :),"메가박스 백석, 롯데시네마 파주 롯데 아울렛, 영화제 사무국(고양터미널 4층) 등 영화제 행사장 일대",9월 13일부터 9월 20일까지,20180809.0,20180814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,47, [부산봉사] SCI 국제시민봉사회 부산경남지부에서 대학생 자원봉사자를 모집합니다 ~,20180809,sci 국제시민봉사회 부산경남지부,"일일 봉사, 주말 봉사, 정기적 모임",부산,모든 활동에는 강제성이 없이 자신이 원하는 날짜에 원하는 활동을 할 수 있습니다.,20180809.0,20180814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,48, [에이치스토리]생생축제의 자원봉사자 모집(~8월 14일),20180809,에이치스토리컨설팅,"매년 삼일절과 광복절 마다 역사특강을 진행해온 ‘쏭내관의 재미있는 史교육현장’은 올 해 역사를 통해 현재를 바라보는 ‘생기 넘치는 생각 프로젝트’를 테마로, 그동안의 역사콘텐츠 프로그램을 모두 모아 월드컬처오픈의 베터투게더 스쿨과 함께 ‘生생 축제’로 나눕니다. 세계일주를 마치고 돌아온 <쏭내관 특강> 카리스마 史단원 최상궁의 역사 특강인 <문화독립운동가 간송 전형필> 열정 史단원의 역사 특강 <궁궐 이야기> 글로벌 친구들이 전하는 <월드 히스토리> 공연과 역사해설을 동시에 즐기는 역사 이야기꾼의 <전기수> 영화 속 역사를 소개하는 <史극영화> 역사 공연, 역사 강의를 듣고 나만의 보드게임을 만들어 즐기는 <역사 게임왕>",월드컬처오픈 코리아 (서울),2018년 8월 15일 (광복절) 오전 8:30~19:00,20180809.0,20180814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
48,49, 포스코켐텍 '2018 푸른꿈 환경학교' 자원봉사자 모집(~8/15),20180809,포스코켐텍,"[캠프개요]  대상 : 포항 지역 내 지역아동센터 이용 초등학생 고학년 50명  기간 : 2018년 8월 24일(금) ~ 2018년 8월 26일(일)  장소 : 경주 일성콘도  주제 : 해양생태계 보전, 미래 해양생태계   주요 프로그램 : 치어방류 체험, 해양환경보전특강, 해양환경과 관련된 실험교육, 해양생물콘텐츠 공모전 등   [봉사자 역할] 푸른꿈 환경캠프 참가자 인솔, 캠프 기간 동안 참가자 관리 및 멘토 역할","경북 경주, 포항",8월 23일(목) ~ 8월 26일(일) / 3박 4일(사전 교육 및 사전 준비를 위해 캠프시작 1일전 참가),20180809.0,20180815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,50, [인사동홍보관.남인사관광안내소]영어통역안내 자원봉사자 모집(~8.20),20180809,인사동홍보관.남인사관광안내소,: 인사동 문화지구내 관광안내소에서 영어통역 및 관광안내 (한복체험 안내),": 인사동 문화지구내 인사동홍보관,남인사관광안내소",: 1주일에 한 번 하루 4시간 인사동홍보관 : 월요일 오전 10;00~14:00 화요일 오후 14:00~18:00 수요일 오전 10:00~14:00 수요일 오후 14:00~18:00 금요일 오후 14:00~18:00남인사안내소 : 수요일 오전 10:00~14:00 목요일 오전 10:00~14:00 금요일 오후 14:00~18:00,20180809.0,20180820,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
50,51, [유엔환경계획 한국위원회] 해외 프로젝트 자원봉사자 모집,20180809,SK 이노베이션과 유엔환경계획 한국협회 공동 주최,베트남의 기후 변화 대응을 위하여 SK 이노베이션과 유엔환경계획 한국협회가 공동 주최로 베트남 맹그로브 숲 복원 사업을 진행하고자 합니다.,베트남 호치민 남부 짜빈성 지역,9월 5일9월8일,20180809.0,20180816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,52, [빨간클립봉사단]빨간클립봉사단·나눔콘서트 기획단 모집(~8.17),20180809,빨간클립봉사단,봉사활동 및 기부나눔콘서트 기획,수도권,~2018년 12월 말,20180809.0,20180817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,53, 즐거운 봉사하러 가즈아! 남서로타랙트(8/1~8/15),20180809,국제로타리 3640지구 남서 로타랙트,"안녕하세요! 저희는 20세부터 만31세까지 남녀 누구나 함께 봉사활동을 하며 친목을 다지는 봉사 동아리, 남서 로타랙트입니다^^로타랙트는 국제 로타리 클럽의 후원을 받는 국제봉사단체인데요. 로타리 클럽은 한국에 17개의 지구가 있으며저희 '남서 로타랙트'는 그 중 서울 3640 지구에 속해있는 서울 남서 로타리 클럽의 후원을 받고 있습니다.현재는 서울시 강동구 암사동에 위치한 암사 재활원 이라는 중증 장애인 시설에서귀여운 아이들과 함께 놀이활동, 식사보조, 청소와 같은 봉사활동을 한 달에 한 번정기적으로 하고 있답니다ㅎㅎ또 서울 3640지구에는 저희 남서 로타랙트 클럽 말고도 9개의 클럽이 더 있어서다양한 종류의 봉사활동을 연합해서 함께 하고 있습니다^^정기 봉사활동장소: 서울시 강동구 암사동 암사재활원 센터(암사역 1번출구)시간: 매달 넷째 주 일요일 오전 10시 ~ 오후 1시봉사활동내용: 중증 장애를 가진 어린 아이들과 놀이 활동, 식사 보조, 청소장소: 서울특별시 영등포구 영등포동 3가 6번지, 영등포시장 지하쇼핑센터 1번출구시간: 매달 셋째 주 토요일 오전 10시 ~ 오후 2시봉사활동내용 : 독거노인분들을 대상으로 배식, 주방보조, 설거지, 테이블 세팅 등의 봉사지구 연합 봉사활동정기적으로 '생명사랑밤길걷기(범국민 자살예방 캠페인)', 사랑나눔 연탄봉사활동, 김장봉사활동 등다양한 연합 봉사를 진행하고 있습니다.타 클럽 봉사 교류 활동3640지구 내 10개의 클럽과 봉사활동 교류를 활발히 펼치고 있습니다.친목 활동 및 행사매년 3640지구 내 로타랙트 인들과 화합, 친목을 위해 '지구대회'라는 행사를 진행하고 있으며그 밖에도 MT, 번개, APRRC(해외 로타랙트 교류 행사), RYLA(리더십 연수 프로그램) 등행사를 통해 다양한 사람들과의 인맥을 넓힐 수 있습니다.",서울,2018년 8월 26일(일)부터(이 날 정기 봉사활동이 예정되어 있습니다),20180801.0,20180815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,54, [서울디지털재단/JA Korea] 찾아가는 디지털 교육 '래(來)' 대학생 교육봉사단 2기 모집(~8/26),20180809,서울디지털재단,"지역아동센터, 보육원, 방과후아카데미 등 디지털 취약계층 청소년들에게 언플러그드 활동과 함께 Makecode, micro:bit 과 같은 프로그램을 활용한 소프트웨어 교육을 통해 컴퓨팅 사고력을 기를 수 있는 교육을 진행합니다.",서울,"발대식 및 사전교육(*필참)발대식 : 2018년 9월 1일(토) 10:00 ~ 17:00, 서울디지털재단 B1 상상마당사전교육 : 2018년 9월 8일(토) 10:00 ~ 17:00, 서울디지털재단 1층 배움터※ 발대식 및 사전교육 일정에 불참 시 ""래(來)' 활동에 참가 할 수 없습니다.활동 기간2018년 9월 ~ 11월 (3개월), 기관별 2H씩 2회차 진행기관과 일정 협의하여 평일 방과후(16:00~20:00) 또는 토요일에 진행",20180806.0,20180826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
